代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
3684,榮昌,12/30,65.7,-1.4,-2.09,2025,年,2.3,0,2.3,42.95,5.36,,0,5.36,'25/06/30,,'25/07/22
3694,海華,12/30,60.6,-0.9,-1.46,2025,年,1.477,0,1.477,60,2.46,,0,2.46,'25/07/23,,'25/08/19
3704,合勤控,12/30,32.4,-0.2,-0.61,2025,年,0.299,0,0.299,27.8,1.08,,0,1.08,'25/07/04,,'25/07/31
4903,聯光通,12/30,44.15,-1.45,-3.18,2025,年,0,0,0,,0,,0,0,,,
4904,遠傳,12/30,89.2,-0.2,-0.22,2025,年,3.56,0,3.56,87.7,4.06,,0,4.06,'25/07/09,,'25/08/06
4905,台聯電,12/30,61.4,-0.1,-0.16,2025,年,1.5,0,1.5,65.5,2.29,,0,2.29,'25/08/11,,'25/09/05
4906,正文,12/30,27.25,-0.65,-2.33,2025,年,1.501,0,1.501,26.1,5.75,,0,5.75,'25/07/03,,'25/07/25
4908,前鼎,12/30,78.9,-0.7,-0.88,2025,年,1.75,0,1.75,88.5,1.98,,0,1.98,'25/08/21,,'25/09/19
4909,新復興,12/30,61.3,0,0,2025,年,6,0,6,72.4,8.29,,0,8.29,'25/07/21,,'25/08/15
4977,眾達-KY,12/30,143,+4.5,+3.25,2025,年,2.253,0,2.253,90.8,2.48,,0,2.48,'25/07/02,,'25/08/01
4979,華星光,12/30,313.5,+17.5,+5.91,2025,年,1.545,0,1.545,185,0.83,,0,0.83,'25/07/24,,'25/08/20
5353,台林,12/30,26.05,-0.4,-1.51,2025,年,1.3,0,1.3,26.8,4.85,,0,4.85,'25/07/03,,'25/07/30
5388,中磊,12/30,79.4,-0.7,-0.87,2025,年,4.6,0,4.6,129.5,3.55,,0,3.55,'25/03/27,,'25/04/30
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
6109,亞元,12/30,12.1,+0.05,+0.41,2025,年,0,0,0,,0,,0,0,,,
6136,富爾特,12/30,24.35,-0.1,-0.41,2025,年,1.15,0,1.15,24.35,4.72,,0,4.72,'25/07/04,,'25/07/30
6142,友勁,12/30,9.15,0,0,2025,年,0,0,0,,0,,0,0,,,
6143,振曜,12/30,123,+2,+1.65,2025,年,7,0,7,108.5,6.45,,0,6.45,'25/04/11,,'25/05/08
6152,百一,12/30,10.8,-0.3,-2.7,2025,年,0,0,0,,0,,0,0,,,
6163,華電網,12/30,54.5,+0.1,+0.18,2025,年,0.45,0,0.45,21.95,2.05,,0,2.05,'25/09/02,,'25/09/30
6170,統振,12/30,49.5,-0.15,-0.3,2025,年,3.11,0,3.11,51.4,6.05,,0,6.05,'25/07/10,,'25/08/08
6190,萬泰科,12/30,44.9,-0.2,-0.44,2025,年,1.898,0,1.898,38.3,4.96,,0,4.96,'25/07/09,,'25/08/04
6216,居易,12/30,26.65,+0.15,+0.57,2025,年,2.53,0,2.53,32.2,7.86,,0,7.86,'25/08/27,,'25/10/01
6218,豪勉,12/30,27.75,+0.85,+3.16,2025,年,0,0,0,,0,,0,0,,,
6241,易通展,12/30,13.3,-0.15,-1.12,2025,年,0,0,0,,0,,0,0,,,
6245,立端,12/30,68.9,-1.2,-1.71,2025,年,4,0,4,86,4.65,,0,4.65,'25/09/02,,'25/09/30
6263,普萊德,12/30,130,-1.5,-1.14,2025,年,7.9,0,7.9,154,5.13,,0,5.13,'25/06/10,,'25/07/09
6285,啟碁,12/30,99.4,-0.6,-0.6,2025,年,4.801,0,4.801,119,4.03,,0,4.03,'25/07/02,,'25/07/24
6416,瑞祺電通,12/30,91.6,+3.9,+4.45,2025,年,2.9,0,2.9,87.3,3.32,,0,3.32,'25/07/30,,'25/08/28
6417,韋僑,12/30,103,0,0,2025,年,2.2,0,2.2,98.3,2.24,,0,2.24,'25/08/07,,'25/09/09
6426,統新,12/30,100.5,+1.6,+1.62,2025,年,0.5,0,0.5,76.4,0.65,,0,0.65,'25/09/03,,'25/09/25
6442,光聖,12/30,1375,+95,+7.42,2025,年,8.623,0,8.623,452,1.91,,0,1.91,'25/07/17,,'25/08/15
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
6465,威潤,12/30,39.4,-0.05,-0.13,2025,年,0,0,0,,0,,0,0,,,
6470,宇智,12/30,41.6,-0.6,-1.42,2025,年,2.5,0,2.5,50.1,4.99,,0,4.99,'25/07/03,,'25/07/28
6486,互動,12/30,82.8,-0.9,-1.08,2025,年,5.87,0,5.87,79.2,7.41,,0,7.41,'25/07/15,,'25/08/08
6530,創威,12/30,61.6,-1.2,-1.91,2025,年,1.55,0,1.55,52.6,2.95,,0,2.95,'25/06/18,,'25/07/11
6546,正基,12/30,63,-1.1,-1.72,2025,年,3.5,0,3.5,89.2,3.92,,0,3.92,'25/06/25,,'25/07/16
6561,是方,12/30,392.5,+12,+3.15,2025,半年,19.1,0,19.1,392.5,4.56,,0,4.56,'25/12/31,,'26/01/30
6588,東典光電,12/30,48.35,+1.55,+3.31,2025,年,0,0,0,,0,,0,0,,,
6674,鋐寶科技,12/30,20.5,+0.25,+1.23,2025,年,0,0,0,,0,,0,0,,,
6792,詠業,12/30,50,-0.4,-0.79,2025,年,2.5,0,2.5,55.5,4.5,,0,4.5,'25/06/20,,'25/07/18
6863,永道-KY,12/30,117,0,0,2025,年,5.5,0,5.5,160,3.44,,0,3.44,'25/07/24,,'25/08/28
7717,萊德光電-KY,12/30,392,-13,-3.21,2025,年,1,0,1,392,0.26,,0,0.26,,,
8011,台通,12/30,22.4,-0.25,-1.1,2025,年,1.4,0,1.4,22,6.36,,0,6.36,'25/06/17,,'25/07/11
8034,榮群,12/30,25.8,-0.05,-0.19,2025,年,0.8,0,0.8,19,4.21,,0,4.21,'25/06/30,,'25/07/18
8045,達運光電,12/30,73.9,-0.7,-0.94,2025,年,1.968,0,1.968,66.9,2.94,,0,2.94,'25/07/03,,'25/07/25
8048,德勝,12/30,55.9,+0.3,+0.54,2025,年,2.2,0,2.2,40.6,5.42,,0,5.42,'25/07/01,,'25/07/24
8059,凱碩,12/30,19.1,-0.15,-0.78,2025,年,0,0,0,,0,,0,0,,,
8089,康全電訊,12/30,27.95,-0.25,-0.89,2025,年,1.25,1.25,2.5,44.75,2.79,44.75,2.79,5.59,'25/08/25,'25/08/25,'25/09/25
8097,常珵,12/30,61.3,-0.5,-0.81,2025,年,0,0,0,,0,,0,0,,,
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
8101,華冠,12/30,16.4,0,0,2025,年,0,0,0,,0,,0,0,,,
8176,智捷,12/30,10.9,0,0,2025,年,0,0,0,,0,,0,0,,,
