代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
6517,保勝光學,12/30,66,-1.8,-2.65,2025,年,1.5,0,1.5,70.7,2.12,,0,2.12,'25/07/25,,'25/08/22
6556,勝品,12/30,70.8,-0.2,-0.28,2025,年,4.2,0,4.2,73.1,5.75,,0,5.75,'25/07/15,,'25/08/11
6560,欣普羅,12/30,41.7,-0.6,-1.42,2025,年,0,0,0,,0,,0,0,,,
6668,中揚光,12/30,38.4,-0.65,-1.66,2025,年,0,0,0,,0,,0,0,,,
6706,惠特,12/30,136.5,+6,+4.6,2025,年,0,0,0,,0,,0,0,,,
6742,澤米,12/30,46.5,-0.7,-1.48,2025,年,0.303,0,0.303,54.5,0.56,,0,0.56,'25/07/24,,'25/08/20
6859,伯特光,12/30,115.5,+0.5,+0.43,2025,年,2.5,0,2.5,130.5,1.92,,0,1.92,'25/04/10,,'25/05/09
6899,創為精密,12/30,53.3,-0.9,-1.66,2026,半年,0,0,0,,0,,,0,,,
6916,華凌,12/30,18.25,+0.05,+0.27,2025,年,0.28,0,0.28,19.8,1.41,,0,1.41,'25/08/28,,'25/09/24
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
7402,邑錡,12/30,133.5,-5,-3.61,2025,年,1.8,0,1.8,82.8,2.17,,0,2.17,'25/07/07,,'25/07/31
7753,星亞,12/30,42.55,-0.15,-0.35,2025,年,1.326,0,1.326,54.8,2.42,,0,2.42,'25/09/01,,'25/09/26
8049,晶采,12/30,25.05,+0.05,+0.2,2025,年,2,0,2,29,6.9,,0,6.9,'25/06/23,,'25/07/18
8064,東捷,12/30,47,+1.45,+3.18,2025,年,0.6,0,0.6,39.3,1.53,,0,1.53,'25/07/03,,'25/07/30
8069,元太,12/30,195,+6,+3.17,2025,年,4.99,0,4.99,216,2.31,,0,2.31,'25/07/24,,'25/08/21
8104,錸寶,12/30,31.8,-0.45,-1.4,2025,年,0.1,0.1,0.2,40.1,0.25,40.1,0.25,0.5,'25/09/16,'25/09/16,'25/10/14
8105,凌巨,12/30,11.5,+0.05,+0.44,2025,年,0,0,0,,0,,0,0,,,
8111,立碁,12/30,73.3,-0.4,-0.54,2025,年,0.9,0,0.9,52.4,1.72,,0,1.72,'25/06/20,,'25/07/15
8215,明基材,12/30,19.05,-0.05,-0.26,2025,年,0.62,0,0.62,22.9,2.71,,0,2.71,'25/07/17,,'25/08/15
8240,華宏,12/30,37.5,+0.55,+1.49,2025,年,1.6,0,1.6,31.55,5.07,,0,5.07,'25/06/27,,'25/07/25
