代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
2371,大同,12/30,31.9,-0.7,-2.15,2026,半年,0,0,0,,0,,,0,,,
3162,精確,12/30,57.8,+0.1,+0.17,2025,年,0.501,0,0.501,50.3,1,,0,1,'25/08/14,,'25/09/10
3167,大量,12/30,241.5,+1.5,+0.62,2025,年,0.999,0,0.999,210.5,0.47,,0,0.47,'25/08/28,,'25/09/18
3226,龍鋒,12/30,42.75,-0.25,-0.58,2025,年,0.5,0,0.5,47,1.06,,0,1.06,'25/08/20,,'25/09/12
3379,彬台,12/30,49.3,-0.65,-1.3,2025,年,0.8,0,0.8,74.9,1.07,,0,1.07,'25/08/12,,'25/09/10
3426,台興,12/30,40.05,-0.05,-0.12,2025,年,2.5,0,2.5,43.5,5.75,,0,5.75,'25/07/17,,'25/08/15
3685,元創精密,12/30,38.6,-2.25,-5.51,2025,年,0,0,0,,0,,0,0,,,
4502,健信,12/30,16,+0.25,+1.59,2025,年,0,0,0,,0,,0,0,,,
4503,金雨,12/30,40.05,-1,-2.44,2025,年,0,0,0,,0,,0,0,,,
4506,崇友,12/30,120,-0.5,-0.41,2025,年,4.5,0,4.5,113,3.98,,0,3.98,'25/07/22,,'25/08/12
4510,高鋒,12/30,40.2,-1,-2.43,2025,年,0.794,0,0.794,45.1,1.76,,0,1.76,'25/07/09,,'25/08/12
4513,福裕,12/30,18.05,-0.35,-1.9,2025,年,0,0,0,,0,,0,0,,,
4523,永彰,12/30,28.95,-0.75,-2.53,2025,年,0,0,0,,0,,0,0,,,
4526,東台,12/30,31.95,-0.15,-0.47,2025,年,0,0,0,,0,,0,0,,,
4527,方土霖,12/30,39.3,+0.05,+0.13,2025,年,3.2,0,3.2,49.15,6.51,,0,6.51,'25/05/28,,'25/06/20
4528,江興鍛,12/30,16.75,-0.15,-0.89,2025,年,0.2,0,0.2,18.35,1.09,,0,1.09,'25/04/18,,'25/05/23
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
4532,瑞智,12/30,24.45,-0.05,-0.2,2025,年,1.5,0,1.5,25.15,5.97,,0,5.97,'25/04/10,,'25/05/08
4533,協易機,12/30,21.7,-0.35,-1.59,2025,年,1.2,0,1.2,25.1,4.78,,0,4.78,'25/07/09,,'25/07/31
4534,慶騰,12/30,14.9,-0.1,-0.67,2025,年,0,0,0,,0,,0,0,,,
