代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
6651,全宇昕,12/30,80.6,-0.4,-0.49,2025,年,7,0,7,108,6.48,,0,6.48,'25/03/27,,'25/04/25
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
6679,鈺太,12/30,177,-1,-0.56,2025,半年,9.167,0,9.167,205.5,4.46,,0,4.46,'25/06/23,,'25/07/15
6683,雍智科技,12/30,419.5,+1.5,+0.36,2025,年,10,0,10,338.5,2.96,,0,2.96,'25/07/07,,'25/07/25
6684,安格,12/30,51.2,+0.1,+0.2,2025,年,0,0,0,,0,,0,0,,,
6693,廣閎科,12/30,79.8,+0.1,+0.13,2025,年,2.001,0,2.001,58.6,3.41,,0,3.41,'25/06/24,,'25/07/11
6695,芯鼎,12/30,45.5,-0.45,-0.98,2025,年,0,0,0,,0,,0,0,,,
6708,天擎,12/30,42.1,+1.4,+3.44,2025,年,0,0,0,,0,,0,0,,,
6716,應廣,12/30,47.05,+0.05,+0.11,2025,年,3.382,0,3.382,58,5.83,,0,5.83,'25/06/04,,'25/06/26
6719,力智,12/30,195,0,0,2025,年,1.697,0,1.697,206.5,0.82,,0,0.82,'25/07/17,,'25/08/20
6720,久昌,12/30,123,-1,-0.81,2025,年,3.797,1.599,5.396,141.5,2.68,141.5,1.13,3.81,'25/09/04,'25/09/04,'25/10/09
6732,昇佳電子,12/30,176,-1,-0.56,2025,年,10,0,10,189.5,5.28,,0,5.28,'25/04/17,,'25/05/22
6756,威鋒電子,12/30,82.2,-0.1,-0.12,2025,年,1.8,0,1.8,92.5,1.95,,0,1.95,'25/04/18,,'25/05/22
6770,力積電,12/30,40.25,+0.6,+1.51,2025,半年,0,0,0,,0,,0,0,,,
6788,華景電,12/30,366.5,+8.5,+2.37,2025,年,10,0,10,225,4.44,,0,4.44,'25/06/02,,'25/06/20
6789,采鈺,12/30,284.5,-1.5,-0.52,2025,年,2.997,0,2.997,230,1.3,,0,1.3,'25/06/27,,'25/07/25
6799,來頡,12/30,80.9,-1.9,-2.29,2026,季,0,0,0,,0,,,0,,,
6823,濾能,12/30,79.1,+0.1,+0.13,2025,年,0,0,0,,0,,0,0,,,
6829,千附精密,12/30,109.5,0,0,2025,年,5,0,5,114,4.39,,0,4.39,'25/07/09,,'25/08/11
6854,錼創科技-KY創,12/30,134.5,-0.5,-0.37,2025,年,0,0,0,,0,,0,0,,,
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
6895,宏碩系統,12/30,191.5,-4.5,-2.3,2025,年,2.3,0,2.3,155.5,1.48,,0,1.48,'25/03/19,,'25/04/17
6909,創控,12/30,40.45,-0.1,-0.25,2025,年,1,0,1,45.9,2.18,,0,2.18,'25/07/28,,'25/08/22
6921,嘉雨思-創,12/30,71,-4.6,-6.08,2025,年,0,0,0,,0,,0,0,,,
6937,天虹,12/30,229.5,+9.5,+4.32,2025,年,2.103,0,2.103,208,1.01,,0,1.01,'25/07/09,,'25/08/08
6953,家碩,12/30,211.5,0,0,2025,年,6,0,6,206,2.91,,0,2.91,'25/03/20,,'25/05/28
6962,奕力-KY,12/30,38.95,-0.25,-0.64,2025,年,2,0,2,51.6,3.88,,0,3.88,'25/07/29,,'25/08/26
6996,力領科技,12/30,146.5,-1,-0.68,2025,年,12.65,0,12.65,179,7.07,,0,7.07,'25/04/24,,'25/05/27
7556,意德士,12/30,162.5,+1,+0.62,2025,年,3.2,0.5,3.7,174,1.84,174,0.29,2.13,'25/07/03,'25/07/03,'25/08/08
7704,明遠精密,12/30,48.3,0,0,2025,年,2.256,0,2.256,57.9,3.9,,0,3.9,'25/06/09,,'25/07/04
7712,博盛半導體,12/30,84.5,-0.2,-0.24,2025,年,4,0,4,159.5,2.51,,0,2.51,'25/09/10,,'25/09/26
7730,暉盛-創,12/30,102,+0.5,+0.49,2025,年,1,2,3,137.5,0.73,137.5,1.45,2.18,'25/07/24,'25/07/24,'25/08/29
7734,印能科技,12/30,870,-6,-0.68,2025,年,21.72,2.565,24.28,1360,1.6,1360,0.19,1.79,'25/07/29,'25/07/29,'25/08/28
7749,意騰-KY,12/30,423.5,-8.5,-1.97,2025,年,5.26,0,5.26,423.5,1.24,,0,1.24,,,
7751,竑騰,12/30,794,+31,+4.06,2025,年,10,0,10,456,2.19,,0,2.19,'25/06/27,,'25/07/25
7769,鴻勁,12/30,3430,+50,+1.48,2025,年,22.5,0,22.5,1610,1.4,,0,1.4,'25/07/24,,'25/08/29
7770,君曜,12/30,57.6,-0.2,-0.35,2025,年,4,0,4,91.5,4.37,,0,4.37,'25/08/18,,'25/09/12
7810,捷創科技,12/30,281,-9,-3.1,2025,年,4,0,4,127,3.15,,0,3.15,'25/08/11,,'25/08/29
8016,矽創,12/30,179,-0.5,-0.28,2025,年,12,0,12,211.5,5.67,,0,5.67,'25/06/16,,'25/07/09
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
8024,佑華,12/30,12.15,-0.05,-0.41,2025,年,0,0,0,,0,,0,0,,,
8028,昇陽半導體,12/30,176,+6,+3.53,2025,年,2.2,0,2.2,148,1.49,,0,1.49,'25/06/18,,'25/07/10
8040,九暘,12/30,47.7,-0.15,-0.31,2025,年,0,0,0,,0,,0,0,,,
8054,安國,12/30,139,0,0,2025,年,0,0,0,,0,,0,0,,,
8081,致新,12/30,208.5,0,0,2025,年,16,0,16,237,6.75,,0,6.75,'25/06/30,,'25/07/25
8086,宏捷科,12/30,107.5,-0.5,-0.46,2025,年,1.19,0,1.19,115,1.03,,0,1.03,'25/08/27,,'25/09/24
8088,品安,12/30,46.4,+3.05,+7.04,2025,年,0.5,0,0.5,34.8,1.44,,0,1.44,'25/06/27,,'25/07/21
8091,翔名,12/30,112,-0.5,-0.44,2025,年,8,0,8,117.5,6.81,,0,6.81,'25/04/16,,'25/05/20
8102,傑霖科技,12/30,60.3,+5.4,+9.84,2025,半年,4.05,0,4.05,77.1,4.45,,0,4.45,'25/10/28,,'25/11/17
8110,華東,12/30,56.3,+2.5,+4.65,2025,年,0.2,0,0.2,12.9,1.55,,0,1.55,'25/07/15,,'25/07/30
8131,福懋科,12/30,58.9,+2.7,+4.8,2025,年,1.45,0,1.45,28.35,5.11,,0,5.11,'25/07/22,,'25/08/22
8150,南茂,12/30,48.25,+0.65,+1.37,2025,年,1.23,0,1.23,27.9,4.41,,0,4.41,'25/06/27,,'25/07/18
8162,微矽電子-創,12/30,35.6,-0.6,-1.66,2025,年,1,0,1,38.8,2.58,,0,2.58,'25/06/18,,'25/07/10
8227,巨有科技,12/30,143.5,-2,-1.37,2025,年,1.6,0,1.6,150,1.07,,0,1.07,'25/06/25,,'25/07/22
8261,富鼎,12/30,89.9,-0.9,-0.99,2025,年,3.191,0,3.191,78.8,4.05,,0,4.05,'25/07/08,,'25/07/28
8271,宇瞻,12/30,108.5,+9.6,+9.71,2025,年,2.21,0,2.21,51.8,4.27,,0,4.27,'25/07/09,,'25/08/04
8277,商丞,12/30,9.4,+0.2,+2.17,2025,年,0,0,0,,0,,0,0,,,
8299,群聯,12/30,1340,0,0,2025,半年,31.31,0,31.31,1125,5.5,,0,5.5,'25/12/16,,'26/01/13
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
8383,千附,12/30,40.65,-0.15,-0.37,2025,年,2.5,0,2.5,42.2,5.92,,0,5.92,'25/07/15,,'25/08/15
